Kanata	0004
C=	1
L	            320	          0	PC 00001580
S	            318	          0	E
L	            318	          0	 Standard instr 
S	            319	          0	D
L	            319	          0	PC 0000157c
S	            319	          0	D
L	            319	          0	 Scoreboard Set: 18 00000000
R	            316	            314	          0
C	1
S	            318	          0	W
L	            318	          0	 Scoreboard: 19 00000001
I	            321	            321	  0
S	            321	          0	F
L	            321	          0	PC 00001584
S	            319	          0	E
L	            319	          0	 Standard instr 
S	            320	          0	D
L	            320	          0	PC 00001580
S	            320	          0	D
L	            320	          0	 Scoreboard Set: 17 00000000
R	            317	            315	          0
C	1
S	            319	          0	W
L	            319	          0	 Scoreboard: 18 00000001
I	            322	            322	  0
S	            322	          0	F
L	            322	          0	PC 00001588
S	            320	          0	E
L	            320	          0	 Standard instr 
S	            321	          0	D
L	            321	          0	PC 00001584
S	            321	          0	D
L	            321	          0	 Scoreboard Set: 16 00000000
R	            318	            316	          0
C	1
S	            320	          0	W
L	            320	          0	 Scoreboard: 17 00000001
I	            323	            323	  0
S	            323	          0	F
L	            323	          0	PC 0000158c
S	            321	          0	E
L	            321	          0	 Standard instr 
S	            322	          0	D
L	            322	          0	PC 00001588
S	            322	          0	D
L	            322	          0	 Scoreboard Set: 15 00000000
R	            319	            317	          0
C	1
S	            321	          0	W
L	            321	          0	 Scoreboard: 16 00000001
I	            324	            324	  0
S	            324	          0	F
L	            324	          0	PC 00001590
S	            322	          0	E
L	            322	          0	 Standard instr 
S	            323	          0	D
L	            323	          0	PC 0000158c
S	            323	          0	D
L	            323	          0	 Scoreboard Set: 14 00000000
R	            320	            318	          0
C	1
S	            322	          0	W
L	            322	          0	 Scoreboard: 15 00000001
I	            325	            325	  0
S	            325	          0	F
L	            325	          0	PC 00001594
S	            323	          0	E
L	            323	          0	 Standard instr 
S	            324	          0	D
L	            324	          0	PC 00001590
S	            324	          0	D
R	            321	            319	          0
C	1
S	            323	          0	W
L	            323	          0	 Scoreboard: 14 00000001
I	            326	            326	  0
S	            326	          0	F
L	            326	          0	PC 00001598
S	            324	          0	E
L	            324	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000221c, data: 'h000005c0 }
S	            325	          0	D
L	            325	          0	PC 00001594
S	            325	          0	D
R	            322	            320	          0
C	1
S	            324	          0	W
I	            327	            327	  0
S	            327	          0	F
L	            327	          0	PC 0000159c
S	            325	          0	E
L	            325	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002228, data: 'h00000740 }
S	            326	          0	D
L	            326	          0	PC 00001598
S	            326	          0	D
R	            323	            321	          0
C	1
S	            325	          0	W
I	            328	            328	  0
S	            328	          0	F
L	            328	          0	PC 000015a0
S	            326	          0	E
L	            326	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002264, data: 'h00000798 }
S	            327	          0	D
L	            327	          0	PC 0000159c
S	            327	          0	D
L	            327	          0	 Scoreboard Set: 10 00000000
R	            324	            322	          0
C	1
S	            326	          0	W
I	            329	            329	  0
S	            329	          0	F
L	            329	          0	PC 000015a4
S	            327	          0	E
L	            327	          0	 Standard instr 
S	            328	          0	D
L	            328	          0	PC 000015a0
S	            328	          0	D
L	            328	          0	 Scoreboard Set: 0a 00000000
R	            325	            323	          0
C	1
S	            327	          0	W
L	            327	          0	 Scoreboard: 10 00000001
I	            330	            330	  0
S	            330	          0	F
L	            330	          0	PC 000015a8
S	            328	          0	E
L	            328	          0	 Standard instr 
S	            329	          0	D
L	            329	          0	PC 000015a4
S	            329	          0	D
L	            329	          0	 Scoreboard Set: 1b 00000000
R	            326	            324	          0
C	1
S	            328	          0	W
L	            328	          0	 Scoreboard: 0a 00000001
I	            331	            331	  0
S	            331	          0	F
L	            331	          0	PC 000015ac
S	            329	          0	E
L	            329	          0	 Standard instr 
S	            330	          0	D
L	            330	          0	PC 000015a8
S	            330	          0	D
R	            327	            325	          0
C	1
S	            329	          0	W
L	            329	          0	 Scoreboard: 1b 00000001
I	            332	            332	  0
S	            332	          0	F
L	            332	          0	PC 000015b0
S	            330	          0	E
L	            330	          0	 MEM Mem { byte_en: 'hf, addr: 'h000021f0, data: 'h00000738 }
S	            331	          0	D
L	            331	          0	PC 000015ac
S	            331	          0	D
R	            328	            326	          0
C	1
S	            330	          0	W
I	            333	            333	  0
S	            333	          0	F
L	            333	          0	PC 000015b4
S	            331	          0	E
L	            331	          0	 MEM Mem { byte_en: 'hf, addr: 'h000021fc, data: 'h00000888 }
S	            332	          0	D
L	            332	          0	PC 000015b0
S	            332	          0	D
R	            329	            327	          0
C	1
S	            331	          0	W
I	            334	            334	  0
S	            334	          0	F
L	            334	          0	PC 000015b8
S	            332	          0	E
L	            332	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002200, data: 'h000008f8 }
S	            333	          0	D
L	            333	          0	PC 000015b4
S	            333	          0	D
R	            330	            328	          0
C	1
S	            332	          0	W
I	            335	            335	  0
S	            335	          0	F
L	            335	          0	PC 000015bc
S	            333	          0	E
L	            333	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002204, data: 'h00000968 }
S	            334	          0	D
L	            334	          0	PC 000015b8
S	            334	          0	D
R	            331	            329	          0
C	1
S	            333	          0	W
I	            336	            336	  0
S	            336	          0	F
L	            336	          0	PC 000015c0
S	            334	          0	E
L	            334	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002208, data: 'h000009d8 }
S	            335	          0	D
L	            335	          0	PC 000015bc
S	            335	          0	D
R	            332	            330	          0
C	1
S	            334	          0	W
I	            337	            337	  0
S	            337	          0	F
L	            337	          0	PC 000015c4
S	            335	          0	E
L	            335	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002220, data: 'h00000640 }
S	            336	          0	D
L	            336	          0	PC 000015c0
S	            336	          0	D
R	            333	            331	          0
C	1
S	            335	          0	W
I	            338	            338	  0
S	            338	          0	F
L	            338	          0	PC 000015c8
S	            336	          0	E
L	            336	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000222c, data: 'h000007c0 }
S	            337	          0	D
L	            337	          0	PC 000015c4
S	            337	          0	D
R	            334	            332	          0
C	1
S	            336	          0	W
I	            339	            339	  0
S	            339	          0	F
L	            339	          0	PC 000015cc
S	            337	          0	E
L	            337	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002230, data: 'h00000840 }
S	            338	          0	D
L	            338	          0	PC 000015c8
S	            338	          0	D
R	            335	            333	          0
C	1
S	            337	          0	W
I	            340	            340	  0
S	            340	          0	F
L	            340	          0	PC 000015d0
S	            338	          0	E
L	            338	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002234, data: 'h000008c0 }
S	            339	          0	D
L	            339	          0	PC 000015cc
S	            339	          0	D
R	            336	            334	          0
C	1
S	            338	          0	W
I	            341	            341	  0
S	            341	          0	F
L	            341	          0	PC 000015d4
S	            339	          0	E
L	            339	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002238, data: 'h00000940 }
S	            340	          0	D
L	            340	          0	PC 000015d0
S	            340	          0	D
R	            337	            335	          0
C	1
S	            339	          0	W
I	            342	            342	  0
S	            342	          0	F
L	            342	          0	PC 000015d8
S	            340	          0	E
L	            340	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000223c, data: 'h000009c0 }
S	            341	          0	D
L	            341	          0	PC 000015d4
S	            341	          0	D
R	            338	            336	          0
C	1
S	            340	          0	W
I	            343	            343	  0
S	            343	          0	F
L	            343	          0	PC 000015dc
S	            341	          0	E
L	            341	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002240, data: 'h00000a40 }
S	            342	          0	D
L	            342	          0	PC 000015d8
S	            342	          0	D
R	            339	            337	          0
C	1
S	            341	          0	W
I	            344	            344	  0
S	            344	          0	F
L	            344	          0	PC 000015e0
S	            342	          0	E
L	            342	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002244, data: 'h00000ac0 }
S	            343	          0	D
L	            343	          0	PC 000015dc
S	            343	          0	D
R	            340	            338	          0
C	1
S	            342	          0	W
I	            345	            345	  0
S	            345	          0	F
L	            345	          0	PC 000015e4
S	            343	          0	E
L	            343	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002248, data: 'h00000b40 }
S	            344	          0	D
L	            344	          0	PC 000015e0
S	            344	          0	D
R	            341	            339	          0
C	1
S	            343	          0	W
I	            346	            346	  0
S	            346	          0	F
L	            346	          0	PC 000015e8
S	            344	          0	E
L	            344	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002258, data: 'h000005e8 }
S	            345	          0	D
L	            345	          0	PC 000015e4
S	            345	          0	D
R	            342	            340	          0
C	1
S	            344	          0	W
I	            347	            347	  0
S	            347	          0	F
L	            347	          0	PC 000015ec
S	            345	          0	E
L	            345	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002260, data: 'h00000708 }
S	            346	          0	D
L	            346	          0	PC 000015e8
S	            346	          0	D
L	            346	          0	 Scoreboard Set: 13 00000000
R	            343	            341	          0
C	1
S	            345	          0	W
I	            348	            348	  0
S	            348	          0	F
L	            348	          0	PC 000015f0
S	            346	          0	E
L	            346	          0	 Standard instr 
R	            344	            342	          0
C	1
S	            346	          0	W
L	            346	          0	 Scoreboard: 13 00000001
S	            347	          0	D
L	            347	          0	PC 000015ec
S	            347	          0	D
R	            345	            343	          0
C	1
I	            349	            349	  0
S	            349	          0	F
L	            349	          0	PC 000015f4
S	            347	          0	E
L	            347	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002268, data: 'h00000828 }
S	            348	          0	D
L	            348	          0	PC 000015f0
S	            348	          0	D
L	            348	          0	 Scoreboard Set: 13 00000000
R	            346	            344	          0
C	1
S	            347	          0	W
I	            350	            350	  0
S	            350	          0	F
L	            350	          0	PC 000015f8
S	            348	          0	E
L	            348	          0	 Standard instr 
C	1
S	            348	          0	W
L	            348	          0	 Scoreboard: 13 00000001
S	            349	          0	D
L	            349	          0	PC 000015f4
S	            349	          0	D
R	            347	            345	          0
C	1
I	            351	            351	  0
S	            351	          0	F
L	            351	          0	PC 000015fc
S	            349	          0	E
L	            349	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000226c, data: 'h000008b8 }
S	            350	          0	D
L	            350	          0	PC 000015f8
S	            350	          0	D
L	            350	          0	 Scoreboard Set: 13 00000000
R	            348	            346	          0
C	1
S	            349	          0	W
I	            352	            352	  0
S	            352	          0	F
L	            352	          0	PC 00001600
S	            350	          0	E
L	            350	          0	 Standard instr 
C	1
S	            350	          0	W
L	            350	          0	 Scoreboard: 13 00000001
S	            351	          0	D
L	            351	          0	PC 000015fc
S	            351	          0	D
R	            349	            347	          0
C	1
I	            353	            353	  0
S	            353	          0	F
L	            353	          0	PC 00001604
S	            351	          0	E
L	            351	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002278, data: 'h00000a68 }
S	            352	          0	D
L	            352	          0	PC 00001600
S	            352	          0	D
L	            352	          0	 Scoreboard Set: 13 00000000
R	            350	            348	          0
C	1
S	            351	          0	W
I	            354	            354	  0
S	            354	          0	F
L	            354	          0	PC 00001608
S	            352	          0	E
L	            352	          0	 Standard instr 
C	1
S	            352	          0	W
L	            352	          0	 Scoreboard: 13 00000001
S	            353	          0	D
L	            353	          0	PC 00001604
S	            353	          0	D
R	            351	            349	          0
C	1
I	            355	            355	  0
S	            355	          0	F
L	            355	          0	PC 0000160c
S	            353	          0	E
L	            353	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002280, data: 'h00000b88 }
S	            354	          0	D
L	            354	          0	PC 00001608
S	            354	          0	D
L	            354	          0	 Scoreboard Set: 13 00000000
R	            352	            350	          0
C	1
S	            353	          0	W
I	            356	            356	  0
S	            356	          0	F
L	            356	          0	PC 00001610
S	            354	          0	E
L	            354	          0	 Standard instr 
S	            355	          0	D
L	            355	          0	PC 0000160c
S	            355	          0	D
L	            355	          0	 Scoreboard Set: 0a 00000000
C	1
S	            354	          0	W
L	            354	          0	 Scoreboard: 13 00000001
I	            357	            357	  0
S	            357	          0	F
L	            357	          0	PC 00001614
S	            355	          0	E
L	            355	          0	 Standard instr 
S	            356	          0	D
L	            356	          0	PC 00001610
S	            356	          0	D
R	            353	            351	          0
C	1
S	            355	          0	W
L	            355	          0	 Scoreboard: 0a 00000001
I	            358	            358	  0
S	            358	          0	F
L	            358	          0	PC 00001618
S	            356	          0	E
L	            356	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002284, data: 'h00000c18 }
S	            357	          0	D
L	            357	          0	PC 00001614
S	            357	          0	D
R	            354	            352	          0
C	1
S	            356	          0	W
I	            359	            359	  0
S	            359	          0	F
L	            359	          0	PC 0000161c
S	            357	          0	E
L	            357	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002290, data: 'h00000550 }
S	            358	          0	D
L	            358	          0	PC 00001618
S	            358	          0	D
L	            358	          0	 Scoreboard Set: 13 00000000
R	            355	            353	          0
C	1
S	            357	          0	W
I	            360	            360	  0
S	            360	          0	F
L	            360	          0	PC 00001620
S	            358	          0	E
L	            358	          0	 Standard instr 
S	            359	          0	D
L	            359	          0	PC 0000161c
S	            359	          0	D
R	            356	            354	          0
C	1
S	            358	          0	W
L	            358	          0	 Scoreboard: 13 00000001
I	            361	            361	  0
S	            361	          0	F
L	            361	          0	PC 00001624
S	            359	          0	E
L	            359	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022a4, data: 'h00000870 }
S	            360	          0	D
L	            360	          0	PC 00001620
S	            360	          0	D
R	            357	            355	          0
C	1
S	            359	          0	W
I	            362	            362	  0
S	            362	          0	F
L	            362	          0	PC 00001628
S	            360	          0	E
L	            360	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022cc, data: 'h00000528 }
S	            361	          0	D
L	            361	          0	PC 00001624
S	            361	          0	D
L	            361	          0	 Scoreboard Set: 09 00000000
R	            358	            356	          0
C	1
S	            360	          0	W
I	            363	            363	  0
S	            363	          0	F
L	            363	          0	PC 0000162c
S	            361	          0	E
L	            361	          0	 Standard instr 
S	            362	          0	D
L	            362	          0	PC 00001628
S	            362	          0	D
L	            362	          0	 Scoreboard Set: 0a 00000000
R	            359	            357	          0
C	1
S	            361	          0	W
L	            361	          0	 Scoreboard: 09 00000001
I	            364	            364	  0
S	            364	          0	F
L	            364	          0	PC 00001630
S	            362	          0	E
L	            362	          0	 Standard instr 
S	            363	          0	D
L	            363	          0	PC 0000162c
S	            363	          0	D
L	            363	          0	 Scoreboard Set: 08 00000000
R	            360	            358	          0
C	1
S	            362	          0	W
L	            362	          0	 Scoreboard: 0a 00000001
I	            365	            365	  0
S	            365	          0	F
L	            365	          0	PC 00001634
S	            363	          0	E
L	            363	          0	 Standard instr 
R	            361	            359	          0
C	1
S	            363	          0	W
L	            363	          0	 Scoreboard: 08 00000001
S	            364	          0	D
L	            364	          0	PC 00001630
S	            364	          0	D
L	            364	          0	 Scoreboard Set: 07 00000000
R	            362	            360	          0
C	1
I	            366	            366	  0
S	            366	          0	F
L	            366	          0	PC 00001638
S	            364	          0	E
L	            364	          0	 Standard instr 
S	            365	          0	D
L	            365	          0	PC 00001634
S	            365	          0	D
L	            365	          0	 Scoreboard Set: 1d 00000000
R	            363	            361	          0
C	1
S	            364	          0	W
L	            364	          0	 Scoreboard: 07 00000001
I	            367	            367	  0
S	            367	          0	F
L	            367	          0	PC 0000163c
S	            365	          0	E
L	            365	          0	 Standard instr 
S	            366	          0	D
L	            366	          0	PC 00001638
S	            366	          0	D
L	            366	          0	 Scoreboard Set: 06 00000000
C	1
S	            365	          0	W
L	            365	          0	 Scoreboard: 1d 00000001
I	            368	            368	  0
S	            368	          0	F
L	            368	          0	PC 00001640
S	            366	          0	E
L	            366	          0	 Standard instr 
S	            367	          0	D
L	            367	          0	PC 0000163c
S	            367	          0	D
L	            367	          0	 Scoreboard Set: 11 00000000
R	            364	            362	          0
C	1
S	            366	          0	W
L	            366	          0	 Scoreboard: 06 00000001
I	            369	            369	  0
S	            369	          0	F
L	            369	          0	PC 00001644
S	            367	          0	E
L	            367	          0	 Standard instr 
S	            368	          0	D
L	            368	          0	PC 00001640
S	            368	          0	D
R	            365	            363	          0
C	1
S	            367	          0	W
L	            367	          0	 Scoreboard: 11 00000001
I	            370	            370	  0
S	            370	          0	F
L	            370	          0	PC 00001648
S	            368	          0	E
L	            368	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000228c, data: 'h000004b0 }
S	            369	          0	D
L	            369	          0	PC 00001644
S	            369	          0	D
R	            366	            364	          0
C	1
S	            368	          0	W
I	            371	            371	  0
S	            371	          0	F
L	            371	          0	PC 0000164c
S	            369	          0	E
L	            369	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002294, data: 'h000005f0 }
S	            370	          0	D
L	            370	          0	PC 00001648
S	            370	          0	D
L	            370	          0	 Scoreboard Set: 19 00000000
R	            367	            365	          0
C	1
S	            369	          0	W
I	            372	            372	  0
S	            372	          0	F
L	            372	          0	PC 00001650
S	            370	          0	E
L	            370	          0	 Standard instr 
S	            371	          0	D
L	            371	          0	PC 0000164c
S	            371	          0	D
L	            371	          0	 Scoreboard Set: 18 00000000
R	            368	            366	          0
C	1
S	            370	          0	W
L	            370	          0	 Scoreboard: 19 00000001
I	            373	            373	  0
S	            373	          0	F
L	            373	          0	PC 00001654
S	            371	          0	E
L	            371	          0	 Standard instr 
S	            372	          0	D
L	            372	          0	PC 00001650
S	            372	          0	D
L	            372	          0	 Scoreboard Set: 17 00000000
R	            369	            367	          0
C	1
S	            371	          0	W
L	            371	          0	 Scoreboard: 18 00000001
I	            374	            374	  0
S	            374	          0	F
L	            374	          0	PC 00001658
S	            372	          0	E
L	            372	          0	 Standard instr 
S	            373	          0	D
L	            373	          0	PC 00001654
S	            373	          0	D
L	            373	          0	 Scoreboard Set: 16 00000000
R	            370	            368	          0
C	1
S	            372	          0	W
L	            372	          0	 Scoreboard: 17 00000001
I	            375	            375	  0
S	            375	          0	F
L	            375	          0	PC 0000165c
S	            373	          0	E
L	            373	          0	 Standard instr 
S	            374	          0	D
L	            374	          0	PC 00001658
S	            374	          0	D
L	            374	          0	 Scoreboard Set: 15 00000000
R	            371	            369	          0
C	1
S	            373	          0	W
L	            373	          0	 Scoreboard: 16 00000001
I	            376	            376	  0
S	            376	          0	F
L	            376	          0	PC 00001660
S	            374	          0	E
L	            374	          0	 Standard instr 
S	            375	          0	D
L	            375	          0	PC 0000165c
S	            375	          0	D
L	            375	          0	 Scoreboard Set: 14 00000000
R	            372	            370	          0
C	1
S	            374	          0	W
L	            374	          0	 Scoreboard: 15 00000001
I	            377	            377	  0
S	            377	          0	F
L	            377	          0	PC 00001664
S	            375	          0	E
L	            375	          0	 Standard instr 
S	            376	          0	D
L	            376	          0	PC 00001660
S	            376	          0	D
L	            376	          0	 Scoreboard Set: 12 00000000
R	            373	            371	          0
C	1
S	            375	          0	W
L	            375	          0	 Scoreboard: 14 00000001
I	            378	            378	  0
S	            378	          0	F
L	            378	          0	PC 00001668
S	            376	          0	E
L	            376	          0	 Standard instr 
S	            377	          0	D
L	            377	          0	PC 00001664
S	            377	          0	D
L	            377	          0	 Scoreboard Set: 1b 00000000
R	            374	            372	          0
C	1
S	            376	          0	W
L	            376	          0	 Scoreboard: 12 00000001
I	            379	            379	  0
S	            379	          0	F
L	            379	          0	PC 0000166c
S	            377	          0	E
L	            377	          0	 Standard instr 
S	            378	          0	D
L	            378	          0	PC 00001668
S	            378	          0	D
R	            375	            373	          0
C	1
S	            377	          0	W
L	            377	          0	 Scoreboard: 1b 00000001
I	            380	            380	  0
S	            380	          0	F
L	            380	          0	PC 00001670
S	            378	          0	E
L	            378	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022c4, data: 'h00000d70 }
S	            379	          0	D
L	            379	          0	PC 0000166c
S	            379	          0	D
R	            376	            374	          0
C	1
S	            378	          0	W
I	            381	            381	  0
S	            381	          0	F
L	            381	          0	PC 00001674
S	            379	          0	E
L	            379	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022d0, data: 'h000005d8 }
S	            380	          0	D
L	            380	          0	PC 00001670
S	            380	          0	D
L	            380	          0	 Scoreboard Set: 13 00000000
R	            377	            375	          0
C	1
S	            379	          0	W
I	            382	            382	  0
S	            382	          0	F
L	            382	          0	PC 00001678
S	            380	          0	E
L	            380	          0	 Standard instr 
S	            381	          0	D
L	            381	          0	PC 00001674
S	            381	          0	D
R	            378	            376	          0
C	1
S	            380	          0	W
L	            380	          0	 Scoreboard: 13 00000001
I	            383	            383	  0
S	            383	          0	F
L	            383	          0	PC 0000167c
S	            381	          0	E
L	            381	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022d8, data: 'h00000738 }
S	            382	          0	D
L	            382	          0	PC 00001678
S	            382	          0	D
L	            382	          0	 Scoreboard Set: 0a 00000000
R	            379	            377	          0
C	1
S	            381	          0	W
I	            384	            384	  0
S	            384	          0	F
L	            384	          0	PC 00001680
S	            382	          0	E
L	            382	          0	 Standard instr 
S	            383	          0	D
L	            383	          0	PC 0000167c
S	            383	          0	D
L	            383	          0	 Scoreboard Set: 1a 00000000
R	            380	            378	          0
C	1
S	            382	          0	W
L	            382	          0	 Scoreboard: 0a 00000001
I	            385	            385	  0
S	            385	          0	F
L	            385	          0	PC 00001684
S	            383	          0	E
L	            383	          0	 Standard instr 
S	            384	          0	D
L	            384	          0	PC 00001680
S	            384	          0	D
L	            384	          0	 Scoreboard Set: 08 00000000
R	            381	            379	          0
C	1
S	            383	          0	W
L	            383	          0	 Scoreboard: 1a 00000001
I	            386	            386	  0
S	            386	          0	F
L	            386	          0	PC 00001688
S	            384	          0	E
L	            384	          0	 Standard instr 
R	            382	            380	          0
C	1
S	            384	          0	W
L	            384	          0	 Scoreboard: 08 00000001
S	            385	          0	D
L	            385	          0	PC 00001684
S	            385	          0	D
L	            385	          0	 Scoreboard Set: 01 00000000
R	            383	            381	          0
C	1
I	            387	            387	  0
S	            387	          0	F
L	            387	          0	PC 0000168c
S	            385	          0	E
L	            385	          0	 Standard instr 
S	            386	          0	D
L	            386	          0	PC 00001688
S	            386	          0	D
R	            384	            382	          0
C	1
S	            385	          0	W
L	            385	          0	 Scoreboard: 01 00000001
I	            388	            388	  0
S	            388	          0	F
L	            388	          0	PC 00001690
S	            386	          0	E
L	            386	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002270, data: 'h00000948 }
S	            387	          0	D
L	            387	          0	PC 0000168c
S	            387	          0	D
C	1
S	            386	          0	W
I	            389	            389	  0
S	            389	          0	F
L	            389	          0	PC 00001694
S	            387	          0	E
L	            387	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002274, data: 'h000009d8 }
S	            388	          0	D
L	            388	          0	PC 00001690
S	            388	          0	D
R	            385	            383	          0
C	1
S	            387	          0	W
I	            390	            390	  0
S	            390	          0	F
L	            390	          0	PC 00001698
S	            388	          0	E
L	            388	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000227c, data: 'h00000af8 }
S	            389	          0	D
L	            389	          0	PC 00001694
S	            389	          0	D
R	            386	            384	          0
C	1
S	            388	          0	W
I	            391	            391	  0
S	            391	          0	F
L	            391	          0	PC 0000169c
S	            389	          0	E
L	            389	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002298, data: 'h00000690 }
S	            390	          0	D
L	            390	          0	PC 00001698
S	            390	          0	D
R	            387	            385	          0
C	1
S	            389	          0	W
I	            392	            392	  0
S	            392	          0	F
L	            392	          0	PC 000016a0
S	            390	          0	E
L	            390	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000229c, data: 'h00000730 }
S	            391	          0	D
L	            391	          0	PC 0000169c
S	            391	          0	D
R	            388	            386	          0
C	1
S	            390	          0	W
I	            393	            393	  0
S	            393	          0	F
L	            393	          0	PC 000016a4
S	            391	          0	E
L	            391	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022a0, data: 'h000007d0 }
S	            392	          0	D
L	            392	          0	PC 000016a0
S	            392	          0	D
R	            389	            387	          0
C	1
S	            391	          0	W
I	            394	            394	  0
S	            394	          0	F
L	            394	          0	PC 000016a8
S	            392	          0	E
L	            392	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022a8, data: 'h00000910 }
S	            393	          0	D
L	            393	          0	PC 000016a4
S	            393	          0	D
R	            390	            388	          0
C	1
S	            392	          0	W
I	            395	            395	  0
S	            395	          0	F
L	            395	          0	PC 000016ac
S	            393	          0	E
L	            393	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022ac, data: 'h000009b0 }
S	            394	          0	D
L	            394	          0	PC 000016a8
S	            394	          0	D
R	            391	            389	          0
C	1
S	            393	          0	W
I	            396	            396	  0
S	            396	          0	F
L	            396	          0	PC 000016b0
S	            394	          0	E
L	            394	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022b0, data: 'h00000a50 }
S	            395	          0	D
L	            395	          0	PC 000016ac
S	            395	          0	D
R	            392	            390	          0
C	1
S	            394	          0	W
I	            397	            397	  0
S	            397	          0	F
L	            397	          0	PC 000016b4
S	            395	          0	E
L	            395	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022b4, data: 'h00000af0 }
S	            396	          0	D
L	            396	          0	PC 000016b0
S	            396	          0	D
R	            393	            391	          0
C	1
S	            395	          0	W
I	            398	            398	  0
S	            398	          0	F
L	            398	          0	PC 000016b8
S	            396	          0	E
L	            396	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022b8, data: 'h00000b90 }
S	            397	          0	D
L	            397	          0	PC 000016b4
S	            397	          0	D
R	            394	            392	          0
C	1
S	            396	          0	W
I	            399	            399	  0
S	            399	          0	F
L	            399	          0	PC 000016bc
S	            397	          0	E
L	            397	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022bc, data: 'h00000c30 }
S	            398	          0	D
L	            398	          0	PC 000016b8
S	            398	          0	D
R	            395	            393	          0
C	1
S	            397	          0	W
I	            400	            400	  0
S	            400	          0	F
L	            400	          0	PC 000016c0
S	            398	          0	E
L	            398	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022c0, data: 'h00000cd0 }
S	            399	          0	D
L	            399	          0	PC 000016bc
S	            399	          0	D
R	            396	            394	          0
C	1
S	            398	          0	W
I	            401	            401	  0
S	            401	          0	F
L	            401	          0	PC 000016c4
S	            399	          0	E
L	            399	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022c8, data: 'h00000e10 }
S	            400	          0	D
L	            400	          0	PC 000016c0
S	            400	          0	D
R	            397	            395	          0
C	1
S	            399	          0	W
I	            402	            402	  0
S	            402	          0	F
L	            402	          0	PC 000016c8
S	            400	          0	E
L	            400	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022d4, data: 'h00000688 }
S	            401	          0	D
L	            401	          0	PC 000016c4
S	            401	          0	D
R	            398	            396	          0
C	1
S	            400	          0	W
I	            403	            403	  0
S	            403	          0	F
L	            403	          0	PC 000016cc
S	            401	          0	E
L	            401	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022dc, data: 'h000007e8 }
S	            402	          0	D
L	            402	          0	PC 000016c8
S	            402	          0	D
R	            399	            397	          0
C	1
S	            401	          0	W
I	            404	            404	  0
S	            404	          0	F
L	            404	          0	PC 000016d0
S	            402	          0	E
L	            402	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022e0, data: 'h00000898 }
S	            403	          0	D
L	            403	          0	PC 000016cc
S	            403	          0	D
R	            400	            398	          0
C	1
S	            402	          0	W
I	            405	            405	  0
S	            405	          0	F
L	            405	          0	PC 000016d4
S	            403	          0	E
L	            403	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022e4, data: 'h00000948 }
S	            404	          0	D
L	            404	          0	PC 000016d0
S	            404	          0	D
R	            401	            399	          0
C	1
S	            403	          0	W
I	            406	            406	  0
S	            406	          0	F
L	            406	          0	PC 000016d8
S	            404	          0	E
